review_id,review_text,clean_text,tokens_clean,rating,review_date,bank_name,vader_compound,vader_sentiment,distilbert_label,distilbert_score,distilbert_num,themes_str
5e94fa10-612f-4422-8183-00d5050e8d98,This is help full i like ittttt,help full like ittttt,"['help', 'full', 'like', 'ittttt']",5,2025-02-14,Bank of Abyssinia (BOA),0.6369,positive,positive,0.9977995753288269,1,Customer Support
8d82d36e-ff01-40ab-83e7-cdb44af38a8e,The is not functional at all?,functional,['functional'],2,2025-02-12,Bank of Abyssinia (BOA),0.0,neutral,negative,0.9997331500053406,-1,Other
9b460da8-c607-47ba-89a3-76896c16c1e4,Best bank,best,['best'],5,2025-02-08,Bank of Abyssinia (BOA),0.6369,positive,positive,0.9997438788414001,1,Other
d77a87f6-2a20-4b6b-b7fa-acbb3d19b636,Make it easy and convienient to use and perfect for all to high prefrence and choice.,make easy convienient use perfect high prefrence choice,"['make', 'easy', 'convienient', 'use', 'perfect', 'high', 'prefrence', 'choice']",3,2025-02-07,Bank of Abyssinia (BOA),0.765,positive,positive,0.9997236132621765,1,Other
63c608e3-85ac-46ab-a948-1ab4a81bd575,I have been using this app for two years.It is amazing.,using two yearsit amazing,"['using', 'two', 'yearsit', 'amazing']",5,2025-02-01,Bank of Abyssinia (BOA),0.5859,positive,positive,0.9998595714569092,1,Other
6c922400-a56d-49e6-b5c6-d4bd7f806962,Good 👍,good,['good'],5,2025-01-31,Bank of Abyssinia (BOA),0.4404,positive,positive,0.9998576641082764,1,Other
d36c1143-5ada-44f9-a679-c90ac5fd5d5c,Sad experience,sad experience,"['sad', 'experience']",1,2025-01-30,Bank of Abyssinia (BOA),-0.4767,negative,negative,0.9990687966346741,-1,Other
c3b78417-6822-48b0-8c40-6f5f96d0e2b2,Always do update and that is annoying,always update annoying,"['always', 'update', 'annoying']",3,2025-01-27,Bank of Abyssinia (BOA),-0.4019,negative,negative,0.9994439482688904,-1,Feature Requests
86e6f672-4fd3-41dd-a49b-21e48aef587d,"Best app, somehow waiting a few minutes",best somehow waiting minute,"['best', 'somehow', 'waiting', 'minute']",5,2025-01-23,Bank of Abyssinia (BOA),0.6369,positive,negative,0.6387043595314026,-1,Other
7b07593c-a036-477b-b2d4-4e53fdc4c75e,I can't dijitalize my atm in the apollo app on my phone,cant dijitalize atm apollo phone,"['cant', 'dijitalize', 'atm', 'apollo', 'phone']",1,2025-01-22,Bank of Abyssinia (BOA),0.0,neutral,negative,0.9946038126945496,-1,Payments & Cards
06ad47bd-3a6a-45b4-ae10-6dd4170bc254,Whenever I try to sign in app close please fixed it out,whenever try sign close please fixed,"['whenever', 'try', 'sign', 'close', 'please', 'fixed']",2,2025-01-21,Bank of Abyssinia (BOA),0.3182,positive,negative,0.9976611137390137,-1,Other
e81c9036-4731-497a-ac35-81dfd3e7f42c,Beter,beter,['beter'],5,2025-01-21,Bank of Abyssinia (BOA),0.0,neutral,positive,0.6771945357322693,1,Other
feea8767-74e7-472a-81ba-7c8968b67b14,Boa,,[],4,2025-01-18,Bank of Abyssinia (BOA),0.0,neutral,negative,0.7410533428192139,-1,Other
0a72e292-175c-4f96-be54-991436c22c8e,Aadan Axmed Barkhadle,aadan axmed barkhadle,"['aadan', 'axmed', 'barkhadle']",5,2025-01-17,Bank of Abyssinia (BOA),0.0,neutral,positive,0.612751841545105,1,Other
46c41e87-0d7a-491b-8641-2c1acdaddea3,Horrible customer service and app crashes Horrible!!,horrible customer service crash horrible,"['horrible', 'customer', 'service', 'crash', 'horrible']",1,2025-01-15,Bank of Abyssinia (BOA),-0.8217,negative,negative,0.9997913241386414,-1,"Crashes & Bugs, Customer Support"
9f4f98fc-8a93-414d-9219-f03dbebaf5b0,I love it,love,['love'],5,2025-01-14,Bank of Abyssinia (BOA),0.6369,positive,positive,0.9998799562454224,1,Other
1c339143-79e1-4f37-9ea7-398b7844903b,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,keep asking turn developer mode even dev mode couldnt use,"['keep', 'asking', 'turn', 'developer', 'mode', 'even', 'dev', 'mode', 'couldnt', 'use']",1,2025-01-13,Bank of Abyssinia (BOA),0.0,neutral,negative,0.9985793828964233,-1,Other
30494702-39d6-493b-be77-d2a0f116ba73,Good🙏,good,['good'],5,2025-01-12,Bank of Abyssinia (BOA),0.0,neutral,negative,0.6970562934875488,-1,Other
5055c357-676d-41eb-824d-48f9e78f41e7,Like to much,like much,"['like', 'much']",5,2025-01-11,Bank of Abyssinia (BOA),0.3612,positive,positive,0.9997984766960144,1,Other
94acd1f3-c7e3-493f-9ded-b1f4186ac41b,Thank you,thank,['thank'],5,2025-01-10,Bank of Abyssinia (BOA),0.3612,positive,positive,0.9998352527618408,1,Other
b3df844f-7e31-4b64-a029-381687431ca3,Perfect,perfect,['perfect'],5,2025-01-09,Bank of Abyssinia (BOA),0.5719,positive,positive,0.9998517036437988,1,Other
0fbb5047-8399-4b6f-b063-ddcdeb3e209c,The best of best,best best,"['best', 'best']",5,2025-01-09,Bank of Abyssinia (BOA),0.8555,positive,positive,0.9998393058776855,1,Other
fb9a7444-76cf-4f2d-a8be-72d3009a034c,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,using long time amazing user friendly ui cant found get pin button,"['using', 'long', 'time', 'amazing', 'user', 'friendly', 'ui', 'cant', 'found', 'get', 'pin', 'button']",3,2025-01-07,Bank of Abyssinia (BOA),0.5423,positive,negative,0.9016596674919128,-1,"Account Access, UI / UX"
4b5e8c4c-197d-42c4-bcbf-5765ec02a62b,Great 👍,great,['great'],5,2025-01-04,Bank of Abyssinia (BOA),0.6249,positive,positive,0.9997692704200745,1,Other
9bea391b-234f-439d-a844-47d0c839a89a,Fast and suitable for the customers.,fast suitable customer,"['fast', 'suitable', 'customer']",5,2025-01-04,Bank of Abyssinia (BOA),0.0,neutral,positive,0.9997920393943787,1,"Customer Support, UI / UX"
cd4d09a6-07d1-44e8-9b1e-d990c3b0b70a,Good app and helpful,good helpful,"['good', 'helpful']",5,2025-01-03,Bank of Abyssinia (BOA),0.6908,positive,positive,0.9998565912246704,1,Customer Support
a7888312-64d5-44d6-b708-a6d29b168825,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",give one star faced multiple problem fast bank eg like asks repeatedly switch developer option even switched abyssinia service interesting ignored issue service customer gave complain one accept complain fix issue lastly recommend unless issue solved asap,"['give', 'one', 'star', 'faced', 'multiple', 'problem', 'fast', 'bank', 'eg', 'like', 'asks', 'repeatedly', 'switch', 'developer', 'option', 'even', 'switched', 'abyssinia', 'service', 'interesting', 'ignored', 'issue', 'service', 'customer', 'gave', 'complain', 'one', 'accept', 'complain', 'fix', 'issue', 'lastly', 'recommend', 'unless', 'issue', 'solved', 'asap']",1,2025-01-03,Bank of Abyssinia (BOA),-0.8587,negative,negative,0.9978498220443726,-1,Customer Support
800bc191-3aec-4666-9f08-4a393dc8501f,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,assessing tell abyssinia idea mobile banking,"['assessing', 'tell', 'abyssinia', 'idea', 'mobile', 'banking']",1,2025-01-02,Bank of Abyssinia (BOA),-0.296,negative,negative,0.9992759823799133,-1,Other
c194a70d-aa2b-4775-8da5-bf51d1c51d2a,It doesn't work at all.,doesnt work,"['doesnt', 'work']",2,2025-01-02,Bank of Abyssinia (BOA),0.0,neutral,negative,0.9997771382331848,-1,Other
06692c6b-978f-4b52-bb83-6c38a11b2822,this app is not available,available,['available'],1,2025-01-02,Bank of Abyssinia (BOA),0.0,neutral,negative,0.9997593760490417,-1,Other
89d3f60c-c554-4f6d-9436-ec9c80e8565f,Wow what amazing,wow amazing,"['wow', 'amazing']",5,2024-12-30,Bank of Abyssinia (BOA),0.8225,positive,positive,0.9998555183410645,1,Other
3988392f-8e33-44f3-806b-557e12954c67,love it,love,['love'],5,2024-12-30,Bank of Abyssinia (BOA),0.6369,positive,positive,0.9998753070831299,1,Other
c3a41a6c-cb85-4083-93d4-3bd6a57a339d,Lemn embi yilal??,lemn embi yilal,"['lemn', 'embi', 'yilal']",5,2024-12-30,Bank of Abyssinia (BOA),0.0,neutral,negative,0.9906971454620361,-1,Other
ea3d98d4-671c-4ac5-ab1d-f4d9177b1947,It's useless app downgraded.,useless downgraded,"['useless', 'downgraded']",1,2024-12-29,Bank of Abyssinia (BOA),-0.4215,negative,negative,0.9998070597648621,-1,Other
2d52d1a5-525c-4655-b858-e8d0d2e20bc2,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,letting access account whole point gey access account without physically would give zero one suffice get point accross,"['letting', 'access', 'account', 'whole', 'point', 'gey', 'access', 'account', 'without', 'physically', 'would', 'give', 'zero', 'one', 'suffice', 'get', 'point', 'accross']",1,2024-12-27,Bank of Abyssinia (BOA),0.0,neutral,negative,0.7652372717857361,-1,Customer Support
e5e17a9f-1d1b-4f8e-a984-9a43eb48f8bd,Nice,nice,['nice'],5,2024-12-26,Bank of Abyssinia (BOA),0.4215,positive,positive,0.9998552799224854,1,Other
6f08a7e9-d374-4337-aa1c-929bc4157b1b,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,going get rid real work far worst mobile banking,"['going', 'get', 'rid', 'real', 'work', 'far', 'worst', 'mobile', 'banking']",1,2024-12-24,Bank of Abyssinia (BOA),-0.6249,negative,negative,0.9997933506965637,-1,Other
4081310f-afcd-4c93-a22c-e9bd240129a9,Not that much bad,much bad,"['much', 'bad']",3,2024-12-22,Bank of Abyssinia (BOA),0.431,positive,positive,0.9988158941268921,1,Other
80aa6fcd-465d-457e-a55e-3fd747d894bd,Fine,fine,['fine'],5,2024-12-21,Bank of Abyssinia (BOA),0.2023,positive,positive,0.9998335838317871,1,Other
6e64d84c-1cec-4122-91d6-049d64f0b1ad,The dirtiest application ever seen...,dirtiest application ever seen,"['dirtiest', 'application', 'ever', 'seen']",1,2024-12-20,Bank of Abyssinia (BOA),-0.5267,negative,negative,0.9954877495765686,-1,Other
355cd8fe-a56a-4955-a4ae-c0cfe1fbdbcd,Nic ap,nic ap,"['nic', 'ap']",5,2024-12-19,Bank of Abyssinia (BOA),0.0,neutral,positive,0.9873360991477966,1,Other
c44d86b2-4bea-423b-a3d6-069baf1a492a,The forest app ever,forest ever,"['forest', 'ever']",1,2024-12-19,Bank of Abyssinia (BOA),0.0,neutral,positive,0.9840953946113586,1,Other
f467c327-ab9b-4e79-8d97-2e1b573f6c98,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",love anyone cursed comed mobile banking even though ine hetter still scks ask turn developer option wise wont work use awash birr tekebirr others non asked please improve mobile banking competitive,"['love', 'anyone', 'cursed', 'comed', 'mobile', 'banking', 'even', 'though', 'ine', 'hetter', 'still', 'scks', 'ask', 'turn', 'developer', 'option', 'wise', 'wont', 'work', 'use', 'awash', 'birr', 'tekebirr', 'others', 'non', 'asked', 'please', 'improve', 'mobile', 'banking', 'competitive']",1,2024-12-19,Bank of Abyssinia (BOA),0.9475,positive,negative,0.9967040419578552,-1,Other
8b6153b2-b998-4cc2-bae6-a27ff50642c9,Bank of abissena,abissena,['abissena'],1,2024-12-17,Bank of Abyssinia (BOA),0.0,neutral,positive,0.9480116367340088,1,Other
b9b684de-8146-46ae-b1fa-8f07272c6fd2,"Easy and sooo simple to use it, also its easy to stole someones money using the app",easy sooo simple use also easy stole someone money using,"['easy', 'sooo', 'simple', 'use', 'also', 'easy', 'stole', 'someone', 'money', 'using']",3,2024-12-16,Bank of Abyssinia (BOA),0.7003,positive,negative,0.9888866543769836,-1,Other
baea25ff-25f4-4327-81c5-2681be122ee9,GOOD,good,['good'],5,2024-12-15,Bank of Abyssinia (BOA),0.4404,positive,positive,0.9998161196708679,1,Other
56e4df5e-cfd9-4c86-b9b7-ec322a07674e,The worst banking app ever. Never works!,worst banking ever never work,"['worst', 'banking', 'ever', 'never', 'work']",1,2024-12-14,Bank of Abyssinia (BOA),-0.6588,negative,negative,0.9998007416725159,-1,Other
e4c77ae3-0541-45b5-84da-a02029e99719,Poorly functioning app,poorly functioning,"['poorly', 'functioning']",3,2024-12-13,Bank of Abyssinia (BOA),0.0,neutral,negative,0.999775230884552,-1,Other
5c671d11-5836-41bc-a33b-ade0a31299ef,Very nice,nice,['nice'],5,2024-12-13,Bank of Abyssinia (BOA),0.4754,positive,positive,0.9998563528060913,1,Other
56fe3f96-f2d8-4b8f-9766-8305907650d0,Your system is the worst you should do better😡😡😡😡😡😡,system worst better,"['system', 'worst', 'better']",2,2024-12-11,Bank of Abyssinia (BOA),-0.6249,negative,negative,0.9998007416725159,-1,Other
2795b1e3-ccdc-4b4a-8c25-cd4c6cc0d2ba,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,since guy started giving mobile service still couldnt get work im sure know doesnt work already sure youre lazy incompetent fix losing business complacency consequence,"['since', 'guy', 'started', 'giving', 'mobile', 'service', 'still', 'couldnt', 'get', 'work', 'im', 'sure', 'know', 'doesnt', 'work', 'already', 'sure', 'youre', 'lazy', 'incompetent', 'fix', 'losing', 'business', 'complacency', 'consequence']",1,2024-12-10,Bank of Abyssinia (BOA),-0.6369,negative,negative,0.9997615218162537,-1,Customer Support
93bee220-7c85-4d30-ba6f-c8168c201b5a,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",best many feature awesome work without need turn developer option im tired constantly switch developer option ive expressing struggle precious setting enabled developer option open turn please help u abyssinia hope provide update soon,"['best', 'many', 'feature', 'awesome', 'work', 'without', 'need', 'turn', 'developer', 'option', 'im', 'tired', 'constantly', 'switch', 'developer', 'option', 'ive', 'expressing', 'struggle', 'precious', 'setting', 'enabled', 'developer', 'option', 'open', 'turn', 'please', 'help', 'u', 'abyssinia', 'hope', 'provide', 'update', 'soon']",4,2024-12-08,Bank of Abyssinia (BOA),0.9253,positive,positive,0.9543284177780151,1,"Customer Support, Feature Requests"
6fe3a0f0-e9dd-4dcb-81ab-e478b1239d55,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",giving one star option experience incredibly frustrating due extremely long loading time even close automatically time people choose mobile banking convenience far timeconsuming making worst used hope improvement made enhance user experience,"['giving', 'one', 'star', 'option', 'experience', 'incredibly', 'frustrating', 'due', 'extremely', 'long', 'loading', 'time', 'even', 'close', 'automatically', 'time', 'people', 'choose', 'mobile', 'banking', 'convenience', 'far', 'timeconsuming', 'making', 'worst', 'used', 'hope', 'improvement', 'made', 'enhance', 'user', 'experience']",1,2024-12-07,Bank of Abyssinia (BOA),-0.2135,negative,negative,0.9997000694274902,-1,"Customer Support, Transaction Performance"
9815bb8a-2108-49fe-8292-fb360aed8331,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,unprofessional mischievous opinion several occasion recently used abyssinia card withdraw money deducted account despite reporting several time said processing learned yesterday since month decided include income absurd avoid,"['unprofessional', 'mischievous', 'opinion', 'several', 'occasion', 'recently', 'used', 'abyssinia', 'card', 'withdraw', 'money', 'deducted', 'account', 'despite', 'reporting', 'several', 'time', 'said', 'processing', 'learned', 'yesterday', 'since', 'month', 'decided', 'include', 'income', 'absurd', 'avoid']",1,2024-12-06,Bank of Abyssinia (BOA),-0.6245,negative,negative,0.9941067695617676,-1,"Account Access, Payments & Cards, Transaction Performance"
f07f9c2b-112a-4fe7-9187-0da7683616bc,It doesn't work on my 2 devices A05 and A34 😡,doesnt work device,"['doesnt', 'work', 'device']",1,2024-12-02,Bank of Abyssinia (BOA),0.0,neutral,negative,0.9996792078018188,-1,Other
709e40a3-94cf-4414-9d03-b83ab5783be2,My attention is very important because it will be the most difficult time for me,attention important difficult time,"['attention', 'important', 'difficult', 'time']",5,2024-11-30,Bank of Abyssinia (BOA),-0.1779,negative,positive,0.992617666721344,1,Other
c150161c-e679-408f-aa76-41f4c9787f9a,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",worst experience using mobile application year time fails login automatically closed also take much loading time minute trying access internal service sometimes also transferring within also fails please fix,"['worst', 'experience', 'using', 'mobile', 'application', 'year', 'time', 'fails', 'login', 'automatically', 'closed', 'also', 'take', 'much', 'loading', 'time', 'minute', 'trying', 'access', 'internal', 'service', 'sometimes', 'also', 'transferring', 'within', 'also', 'fails', 'please', 'fix']",1,2024-11-29,Bank of Abyssinia (BOA),-0.7976,negative,negative,0.9998001456260681,-1,"Account Access, Crashes & Bugs, Customer Support, Transaction Performance"
8c12373b-e19d-494f-8506-a54490d9709b,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,dont know apps start great sudden dont,"['dont', 'know', 'apps', 'start', 'great', 'sudden', 'dont']",1,2024-11-28,Bank of Abyssinia (BOA),0.7684,positive,positive,0.8064301609992981,1,Other
1756e606-985f-44eb-bab4-95bcf0848416,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,application losing major faction daily basis count many time used completely useless disappointing going use time need dont see point,"['application', 'losing', 'major', 'faction', 'daily', 'basis', 'count', 'many', 'time', 'used', 'completely', 'useless', 'disappointing', 'going', 'use', 'time', 'need', 'dont', 'see', 'point']",1,2024-11-28,Bank of Abyssinia (BOA),-0.8464,negative,negative,0.9997996687889099,-1,Other
a49183c0-2f37-4898-a64e-ab1cce218c2d,exellent digital transaction of money,exellent digital transaction money,"['exellent', 'digital', 'transaction', 'money']",5,2024-11-27,Bank of Abyssinia (BOA),0.0,neutral,negative,0.9944479465484619,-1,Other
5816b056-8f44-4faf-92a4-a28efd01448b,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,latest update stopped android phone open never work properly since started using,"['latest', 'update', 'stopped', 'android', 'phone', 'open', 'never', 'work', 'properly', 'since', 'started', 'using']",1,2024-11-26,Bank of Abyssinia (BOA),-0.2263,negative,negative,0.9997497200965881,-1,Feature Requests
600f542d-2c2f-4c6a-b49e-4f196764cfa9,Money,money,['money'],5,2024-11-24,Bank of Abyssinia (BOA),0.0,neutral,positive,0.9659324884414673,1,Other
bd0a4a80-4971-4156-9418-bef834d65877,It needs more improvment,need improvment,"['need', 'improvment']",2,2024-11-24,Bank of Abyssinia (BOA),0.0,neutral,negative,0.998616099357605,-1,Other
e8a2d836-1548-4ddd-935b-a6c280ac8043,ab,ab,['ab'],3,2024-11-20,Bank of Abyssinia (BOA),0.0,neutral,positive,0.9603193998336792,1,Other
ed76ddde-f121-4372-b182-4c5df2b80685,Ademtahir,ademtahir,['ademtahir'],5,2024-11-20,Bank of Abyssinia (BOA),0.0,neutral,positive,0.9930111765861511,1,Other
3d00a389-ea31-4ae9-ae70-9014f48845ca,Please this app on my android phone,please android phone,"['please', 'android', 'phone']",3,2024-11-20,Bank of Abyssinia (BOA),0.3182,positive,positive,0.6488650441169739,1,Other
87a5eda7-9ff6-43ca-a3d4-baf44802a3dc,GOAT 🐐 🐐,goat,['goat'],5,2024-11-19,Bank of Abyssinia (BOA),0.0,neutral,negative,0.9337347149848938,-1,Other
d9c98c7f-3df6-466f-a6fc-820cb281fad1,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",doesnt match disaster super slow please learn something tele birr,"['doesnt', 'match', 'disaster', 'super', 'slow', 'please', 'learn', 'something', 'tele', 'birr']",1,2024-11-19,Bank of Abyssinia (BOA),0.2732,positive,negative,0.9994460940361023,-1,Transaction Performance
695331e7-0600-4a44-805b-255770e5f33b,Fast and reliable,fast reliable,"['fast', 'reliable']",5,2024-11-18,Bank of Abyssinia (BOA),0.0,neutral,positive,0.9998595714569092,1,Other
3d362e0c-4c39-498b-8b61-b52226effacd,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",worst update ever would include developer option thing care phone money right reason switched bank either turn everyone discontinue business one one,"['worst', 'update', 'ever', 'would', 'include', 'developer', 'option', 'thing', 'care', 'phone', 'money', 'right', 'reason', 'switched', 'bank', 'either', 'turn', 'everyone', 'discontinue', 'business', 'one', 'one']",1,2024-11-17,Bank of Abyssinia (BOA),-0.3485,negative,negative,0.9998020529747009,-1,Feature Requests
8820e991-f423-4207-84ee-1504f70f3f99,Very good,good,['good'],5,2024-11-14,Bank of Abyssinia (BOA),0.4927,positive,positive,0.9998520612716675,1,Other
f106cb33-9dcb-4a38-a65d-3cbb1a9a790e,One of the poorest mobile banking system,one poorest mobile banking system,"['one', 'poorest', 'mobile', 'banking', 'system']",1,2024-11-13,Bank of Abyssinia (BOA),-0.5423,negative,negative,0.9997566342353821,-1,Other
31842334-938e-4309-8db6-d6f4f9da1fcf,Oene,oene,['oene'],5,2024-11-12,Bank of Abyssinia (BOA),0.0,neutral,positive,0.8278862833976746,1,Other
6446c637-4d71-4aa9-b09c-abcc44110734,i find it interesting specially in reciept downloading,find interesting specially reciept downloading,"['find', 'interesting', 'specially', 'reciept', 'downloading']",1,2024-11-12,Bank of Abyssinia (BOA),0.4019,positive,positive,0.9981314539909363,1,Transaction Performance
e165c4d1-4d0e-4f81-920a-3d7f2a3acc38,it good,good,['good'],5,2024-11-12,Bank of Abyssinia (BOA),0.4404,positive,positive,0.9998427629470825,1,Other
e086cf56-30a1-4650-b7c7-492dbab0f831,"This app crashes everytime, please fix it",crash everytime please fix,"['crash', 'everytime', 'please', 'fix']",1,2024-11-12,Bank of Abyssinia (BOA),0.3182,positive,negative,0.9996472597122192,-1,Crashes & Bugs
316e654c-3526-4bca-8086-60b63895f732,I need a support the app is not working,need support working,"['need', 'support', 'working']",5,2024-11-12,Bank of Abyssinia (BOA),0.4019,positive,negative,0.9998034834861755,-1,Customer Support
553a157d-5f77-4f45-849e-6985fd3f61ca,Bast bank of ethiopia,bast ethiopia,"['bast', 'ethiopia']",5,2024-11-12,Bank of Abyssinia (BOA),0.0,neutral,positive,0.9978061318397522,1,Other
d7d3b979-cd01-4ecf-936f-02cb87adc6b3,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",thank social service like vertual banking non touch atm cadrless withdrwal passbook,"['thank', 'social', 'service', 'like', 'vertual', 'banking', 'non', 'touch', 'atm', 'cadrless', 'withdrwal', 'passbook']",5,2024-11-12,Bank of Abyssinia (BOA),0.6124,positive,positive,0.9878897070884705,1,"Customer Support, Payments & Cards"
fe160342-c4b4-442c-910c-2ddce8172994,The worst App i have never seen like this before,worst never seen like,"['worst', 'never', 'seen', 'like']",1,2024-11-12,Bank of Abyssinia (BOA),-0.7359,negative,negative,0.999774158000946,-1,Other
e1751a71-a0e6-47a5-9045-9bf2423acfed,Wweeeer,wweeeer,['wweeeer'],4,2024-11-12,Bank of Abyssinia (BOA),0.0,neutral,negative,0.8910732269287109,-1,Other
a9aef84b-de22-4145-b107-b18b44ea617d,Infinx,infinx,['infinx'],5,2024-11-12,Bank of Abyssinia (BOA),0.0,neutral,negative,0.904255747795105,-1,Other
193d231d-a098-4e8b-992e-96c9d9b43bee,Great service,great service,"['great', 'service']",5,2024-11-12,Bank of Abyssinia (BOA),0.6249,positive,positive,0.9998434782028198,1,Customer Support
10cdcbf6-81ab-4281-8583-665788be8e91,This app is not available on all android versions and some times it is not functional.,available android version time functional,"['available', 'android', 'version', 'time', 'functional']",1,2024-11-08,Bank of Abyssinia (BOA),0.0,neutral,negative,0.9997187256813049,-1,Other
d8ad8495-2424-4c41-9e0c-7f484eedacc0,senayt Mesfin,senayt mesfin,"['senayt', 'mesfin']",4,2024-11-08,Bank of Abyssinia (BOA),0.0,neutral,positive,0.8874820470809937,1,Other
8405e36b-c5ee-4a39-92b8-2bbda678dcf1,Bad app vety bad.,bad vety bad,"['bad', 'vety', 'bad']",1,2024-11-07,Bank of Abyssinia (BOA),-0.7906,negative,negative,0.9998058676719666,-1,Other
ad41ef41-4f31-4dc7-a2dc-b48d3d38a5cd,Abessnya Banke,abessnya banke,"['abessnya', 'banke']",5,2024-11-05,Bank of Abyssinia (BOA),0.0,neutral,negative,0.9873653054237366,-1,Other
ac6715ed-80bf-4720-8893-cd6f0340c82c,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",useless never expected irrelevant big shame,"['useless', 'never', 'expected', 'irrelevant', 'big', 'shame']",1,2024-11-04,Bank of Abyssinia (BOA),-0.7569,negative,negative,0.9997209906578064,-1,Other
1278f570-8dea-4557-a749-5466685c05e4,Professional on banking app,professional banking,"['professional', 'banking']",5,2024-11-01,Bank of Abyssinia (BOA),0.0,neutral,positive,0.9616296291351318,1,Other
169b6d5b-b5df-4a42-9168-ce968142da5b,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,nice interface always freeze slow load developer please fix issue,"['nice', 'interface', 'always', 'freeze', 'slow', 'load', 'developer', 'please', 'fix', 'issue']",3,2024-10-27,Bank of Abyssinia (BOA),0.5719,positive,negative,0.993607759475708,-1,"Transaction Performance, UI / UX"
518dfdbb-4c08-469f-aee2-3caba92930ac,Please try another because this app doesn't feet the need of this generation,please try another doesnt foot need generation,"['please', 'try', 'another', 'doesnt', 'foot', 'need', 'generation']",1,2024-10-25,Bank of Abyssinia (BOA),0.3182,positive,negative,0.9962698221206665,-1,Other
a151105b-8d49-4e7a-bf55-62feca737e04,Fast transfer,fast transfer,"['fast', 'transfer']",5,2024-10-24,Bank of Abyssinia (BOA),0.0,neutral,positive,0.9989985823631287,1,Transaction Performance
9b20307d-6ea1-4920-a74f-b5d6f16390bb,"What's up I can't log in, what's wrong",whats cant log whats wrong,"['whats', 'cant', 'log', 'whats', 'wrong']",5,2024-10-22,Bank of Abyssinia (BOA),-0.4767,negative,negative,0.9989662170410156,-1,Other
908563f1-4304-45f7-a634-e4e4e64e8118,Amrumehamed,amrumehamed,['amrumehamed'],1,2024-10-21,Bank of Abyssinia (BOA),0.0,neutral,positive,0.6924046874046326,1,Other
